"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.gempId","Input.title","Input.rarity","Input.imageUrl","Answer.1-red.on","Answer.1-white.on","Answer.2-orange.on","Answer.2-white.on","Answer.3-blue.on","Answer.3-white.on","Answer.4-white.on","Answer.4-yellow.on","Answer.5-green.on","Answer.5-white.on","Answer.6-purple.on","Answer.6-white.on","Answer.counters","Answer.destiny","Answer.lore","Answer.powerdots","Answer.wcutc","Approve","Reject"
"3YGYP1364082S69OYTOP0FIR05BRNP","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","308Q0PEVB8C7WP05XYGDT6I35RJI9E","AX2EWYWZM19AZ","Submitted","Mon Jul 26 22:10:15 PDT 2021","Mon Jul 26 22:19:44 PDT 2021","Thu Jul 29 22:19:44 PDT 2021","","","","569","0% (0/0)","0% (0/0)","0% (0/0)","1_131","The Invasion Is On Schedule","common","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/131theinvasionisonschedule.gif","false","false","false","false","false","false","false","true","false","false","false","false","0","4","“Yes, my Lord, we have taken over the last pockets of primitive life forms.”-Nute Gunray","0","Use with any three battle droids. They fight together"
"34R3P23QHR0FQ64ZUP3IIUTC68HWHO","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","386CSBG1OZLXV4MQCZIAIYIN6ZK6QK","A328XHNIVUMG86","Submitted","Mon Jul 26 20:18:21 PDT 2021","Mon Jul 26 20:19:37 PDT 2021","Thu Jul 29 20:19:37 PDT 2021","","","","76","0% (0/0)","0% (0/0)","0% (0/0)","1_132","Vile Gangsters","uncommon","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/132vilegangsters.gif","false","false","false","false","false","false","false","true","false","false","false","false","0","4","''Tatooine is very dangerous. It is controlled by an alliance of gangs called the Hutts.'' - Panaka","4","Use with Jabba and Gardulla. They fight together."
"3MXX6RQ9EU4VULJ33W54WBCC86SP40","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","3VA45EW49NMZ368DRGEPYXW6JNNO1X","A1EGUIU449TKT8","Submitted","Mon Jul 26 20:50:14 PDT 2021","Mon Jul 26 20:50:55 PDT 2021","Thu Jul 29 20:50:55 PDT 2021","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","1_133","Watto's Wager","uncommon","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/133wattoswager.gif","false","true","false","true","false","true","false","true","false","true","false","true","0","3","Tu as débloqué 'Royaume de Chocolat' - Voyage plus haut pour en débloquer davantage!","0","Tu as débloqué 'Royaume de Chocolat' - Voyage plus haut pour en débloquer davantage!"
"3P7RGTLO6DC9LJ24Z5ANDXCD66IKA5","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","3C8HJ7UOP7T8YZ89MB84YNRD12KZMH","A25VL5VZ291SOC","Submitted","Mon Jul 26 20:40:11 PDT 2021","Mon Jul 26 20:41:53 PDT 2021","Thu Jul 29 20:41:53 PDT 2021","","","","102","0% (0/0)","0% (0/0)","0% (0/0)","1_134","You Have Been Well Trained","rare","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/134youhavebeenwelltrained.gif","false","false","false","false","false","false","false","true","false","false","false","false","0","1","""They will be no match for you."" - Darth Sidious","0","two Character cards from the same character stack"
"338431Z1FKEKAR90Z8O2F4IWQFGRO4","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","33FBRBDW6OYG5HVV0WEDI7PX8FWC8U","AE62GL4CCNGDS","Submitted","Mon Jul 26 19:01:17 PDT 2021","Mon Jul 26 19:14:35 PDT 2021","Thu Jul 29 19:14:35 PDT 2021","","","","798","0% (0/0)","0% (0/0)","0% (0/0)","2_120","I Object!","common","https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/120iobject.gif","false","false","false","false","false","false","false","true","false","false","false","false","1","5","This is outragesous object to the senator's statements","3","Use with any character who is fighting on Coruscant"
"3EQVJH0T4ZKNYP05ZKY7VAMD2EZHTJ","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:39 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:39 PDT 2021","","","3QRYMNZ7FYGIU5KASKYMPEFWLW9TNW","A1EGUIU449TKT8","Submitted","Mon Jul 26 20:55:04 PDT 2021","Mon Jul 26 20:55:34 PDT 2021","Thu Jul 29 20:55:34 PDT 2021","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","2_121","I Will Deal With Them Myself","common","https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/121iwilldealwiththemmyself.gif","true","false","false","true","false","true","false","true","false","true","false","true","0","3","Tu as débloqué 'Royaume de Chocolat' - Voyage plus haut pour en débloquer davantage!","4","Tu as débloqué 'Royaume de Chocolat' - Voyage plus haut pour en débloquer davantage!"
"3PEG1BH7ADQE4T7W5JAJ88WJOO3KB0","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:39 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:39 PDT 2021","","","3AZHRG4CU4JAASU9CZQXWPFLJ4M03C","A25VL5VZ291SOC","Submitted","Mon Jul 26 21:02:27 PDT 2021","Mon Jul 26 21:05:20 PDT 2021","Thu Jul 29 21:05:20 PDT 2021","","","","173","0% (0/0)","0% (0/0)","0% (0/0)","2_122","Let Them Make The First Move","rare","https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/122letthemmakethefirstmove.gif","false","false","false","false","false","false","false","true","false","false","false","false","0","4","""He was trained in the Jedi arts."" — Qui-Gon Jinn","0","Use with Darth Maul or Darth Sidious. If he defeats any character in this fight, he fights the next fight using the same weapon, if any."
"3XDJY5RK5RK8MQRZKI4Y6HZBGNKU41","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:39 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:39 PDT 2021","","","3TR2532VIPTG9HIDH9Y1LX61S4GJ6U","A20AFZHTCOHL2A","Submitted","Mon Jul 26 19:04:45 PDT 2021","Mon Jul 26 19:23:03 PDT 2021","Thu Jul 29 19:23:03 PDT 2021","","","","1098","0% (0/0)","0% (0/0)","0% (0/0)","2_123","Move Against The Jedi First","common","https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/123moveagainstthejedifirst.gif","false","false","false","false","false","false","false","true","false","false","false","false","0","4","''You will then have no difficulty in taking the Queen to Naboo.'' - Darth Sidious","4","Use with any character who is fighting at the Jedi Council Chamber."
"38RHULDV9XEFM1FJ07L3I6UR6LWWIH","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:39 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:39 PDT 2021","","","3BV8HQ2ZZW058OF9N3LOSY3I2HZ6AE","A1O88Z7Z6ERELX","Submitted","Mon Jul 26 20:50:34 PDT 2021","Mon Jul 26 20:59:46 PDT 2021","Thu Jul 29 20:59:46 PDT 2021","","","","552","0% (0/0)","0% (0/0)","0% (0/0)","2_124","Open Fire!","uncommon","https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/124openfire.gif","false","false","false","false","false","false","false","true","false","false","false","false","0","6","The Trade Federation AAT provides a blistering hail of assault fire five laser guns.","3","Use with any Trade Fedaration Tank using a Trade Federation Tank Laser Canon."
"3VEI3XUCZQW2VRL1E81H44NM0KCRPL","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:39 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:39 PDT 2021","","","31LM9EDVOLROG2O5GQKIN8SNNUINJL","AI3DAI65C3XPQ","Submitted","Mon Jul 26 20:47:57 PDT 2021","Mon Jul 26 20:51:54 PDT 2021","Thu Jul 29 20:51:54 PDT 2021","","","","237","0% (0/0)","0% (0/0)","0% (0/0)","2_125","Seal Off The Bridge","uncommon","https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/125sealoffthebridge.gif","false","false","false","false","false","false","false","true","false","false","false","false","1","4","''That won't be enough,sir'' - Rune Haako","4","Use with Nute Gunray and Rune Haako.They fight together."
"391FPZIE4BL2Y2FUZPOH068FLS6HUA","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:39 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:39 PDT 2021","","","3ZOTGHDK5IAZXQ774ZT9UYJF9NMOS3","A3A4BS0XCQMBB7","Submitted","Mon Jul 26 19:01:37 PDT 2021","Mon Jul 26 19:09:38 PDT 2021","Thu Jul 29 19:09:38 PDT 2021","","","","481","0% (0/0)","0% (0/0)","0% (0/0)","2_126","Start Your Engines!","uncommon","https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/126startyourengines.gif","false","true","false","true","false","true","false","true","false","true","false","true","0","4","Use with two different Podracer pilots (except Sebulba). They fight together","2","""And They're off!!"" - Fode and Beed"
"385MDVINFBEBHCZPIP63U79RJ0LWJT","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:39 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:39 PDT 2021","","","30JNVC0OR9JDST678I9EFP7DFDNHQJ","A20AFZHTCOHL2A","Submitted","Mon Jul 26 19:02:15 PDT 2021","Mon Jul 26 19:20:22 PDT 2021","Thu Jul 29 19:20:22 PDT 2021","","","","1087","0% (0/0)","0% (0/0)","0% (0/0)","2_127","Switch To Bio","common","https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/127switchtobio.gif","false","false","false","false","false","false","false","true","false","false","false","false","0","4","''There they are.'' - P-59","1","Use with any two destroyer droids, They fight together."
"3EPG8DX9LJPDQ4N3H1OE13IQ82NP55","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:39 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:39 PDT 2021","","","358010RM5ES2JR23ZLLAOYUFKV2VX1","AX2EWYWZM19AZ","Submitted","Mon Jul 26 21:22:36 PDT 2021","Mon Jul 26 21:24:29 PDT 2021","Thu Jul 29 21:24:29 PDT 2021","","","","113","0% (0/0)","0% (0/0)","0% (0/0)","2_128","Take Them To Camp Four","common","https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/128takethemtocampfour.gif","false","false","false","false","false","false","false","true","false","false","false","false","0","4","“Commander…process them.”-Nute Gunray","2","Use with any battle droid."
"3N2YPY1GI5XQR7DSEEQGBPDL7JNEVG","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:39 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:39 PDT 2021","","","3MD9PLUKKIDEGHT9YCN4B2GD6SXNZ8","A14FBICD73WVRO","Submitted","Mon Jul 26 21:17:56 PDT 2021","Mon Jul 26 21:28:23 PDT 2021","Thu Jul 29 21:28:23 PDT 2021","","","","627","0% (0/0)","0% (0/0)","0% (0/0)","2_129","Very Unusual","common","https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/129veryunusual.gif","false","false","false","false","false","false","false","true","false","false","false","false","1","5","""Probe droid... not like anything I've seen before"",-Qui-Gon Jinn","3","Use with any Sith probe droid."
