side|set|type|id|title|image|rarity|gempId|setId|gempid|imageUrl|row1color|row2color|row3color|row4color|row5color|row6color|counters|damage|destiny|lore|power|powercubes1|powercubes2|powerdots1|powerdots2|whoCanUseTheCard1|whoCanUseTheCard2|
light|boontaevepodrace|character|12|Elan Mak, Podracer Pilot|/boontaevepodrace/light/12elanmakpodracerpilot.jpg|uncommon|8_12|8|8_12|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/12elanmakpodracerpilot.jpg|none|none|none|none|green|none|2|1|3|"""Did Watto charge you for those parts1"" - Elan Mak"|2|||||||
light|boontaevepodrace|character|13|Neva Kee, Podracer Pilot|/boontaevepodrace/light/13nevakeepodracerpilot.jpg|uncommon|8_13|8|8_13|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/13nevakeepodracerpilot.jpg|none|none|none|none|green|none|2|1|5|"""Watto sell you that Podracer1"" - Neva Kee"|1|||||||
light|boontaevepodrace|character|14|Wan Sandage, Podracer Pilot|/boontaevepodrace/light/14wansandagepodracerpilot.jpg|uncommon|8_14|8|8_14|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/14wansandagepodracerpilot.jpg|none|none|none|none|green|none|2|2|5|"""You race like an old moisture farmer!""-Wan Sandage"|2|||||||
light|boontaevepodrace|character|15|Shmi Skywalker, Anakin's Mother|/boontaevepodrace/light/15shmiskywalkeranakins.jpg|rare|8_15|8|8_15|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/15shmiskywalkeranakins.jpg|none|none|none|none|green|none|1|1|6|When Anakin deploys here, either place one card from your hand beneath your draw deck or draw one card.|1|||||||
light|boontaevepodrace|weapon|16|Boles Roor's Podracer|/boontaevepodrace/light/16bolesroorspodracer.jpg|uncommon|8_16|8|8_16|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/16bolesroorspodracer.jpg|none|orange|none|none|none|none|1||1|"High top speed is the edge for Roor's Quadrijet 4Barrel 904E."" - Podracing Quarterly"||1|1|3|0|Boles Roor|Any other Podracer pilot|
light|boontaevepodrace|weapon|17|Elan Mak's Podracer|/boontaevepodrace/light/17elanmakspodracer.jpg|uncommon|8_17|8|8_17|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/17elanmakspodracer.jpg|none|orange|none|none|none|none|1||2|"""Out to get Aldar Beedo, Mak spent little on his Kurtob KRT 401C."" - Podracing Quarterly"||0|0|3|0|Elan Mak|Any other Podracer pilot|
light|boontaevepodrace|weapon|18|Neva Kee's Podracer|/boontaevepodrace/light/18nevakeespodracer.jpg|uncommon|8_18|8|8_18|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/18nevakeespodracer.jpg|none|orange|none|none|none|none|1||3|"""The unique, Y-framed FG 8T8 Twin Block2 Special has no tethers."" - Podracing Quarterly"||1|1|3|0|Neva Kee|Any other Podracer pilot|
light|boontaevepodrace|weapon|19|Wan Sandage's Podracer|/boontaevepodrace/light/19wansandagespodracer.jpg|uncommon|8_19|8|8_19|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/19wansandagespodracer.jpg|none|orange|none|none|none|none|1||4|"""Sandage drives an Elsinore-Cordova TurboDyne 99-U with lots of traction."" - Podracing Quarterly"||1|1|3|0|Wan Sandage|Any other Podracer pilot|
light|boontaevepodrace|weapon|20|Comlink|/boontaevepodrace/light/20comlink.jpg|common|8_20|8|8_20|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/20comlink.jpg|none|orange|none|none|none|none|0||5|Sophisticated comlinks help Jedi keep in touch during dangerous field missions.||0|0|2|0|Any character|0|
light|boontaevepodrace|weapon|21|Hold-Out Blaster|/boontaevepodrace/light/21holdoutblaster.jpg|common|8_21|8|8_21|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/21holdoutblaster.jpg|none|orange|none|none|none|none|3||6|Easily concealable weapons are often used for surprise value||0|1|3|3|Any Character (may not be used in a dual)|Any character (except a character) fighting a character Easily concealable weapons are often used for surprise value|
light|boontaevepodrace|battle|22|Dis Is Nutsen|/boontaevepodrace/light/22disisnutsen.jpg|common|8_22|8|8_22|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/22disisnutsen.jpg|none|none|none|yellow|none|none|1||4|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/22disisnutsen.jpg||||2||https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/22disisnutsen.jpg||
light|boontaevepodrace|battle|23|Masquerade|/boontaevepodrace/light/23masquerade.jpg|common|8_23|8|8_23|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/23masquerade.jpg|none|none|none|yellow|none|none|0||3|The Queen's brave handmaidens carried out a deception to protect their sovereign.||||0||Use with any handmaiden and Queen Amidala. They fight together. If they lose this fight, only the handmaiden is defeated.||
light|boontaevepodrace|battle|24|No Giben Up, General Jar Jar|/boontaevepodrace/light/24nogibenupgeneraljarjar.jpg|common|8_24|8|8_24|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/24nogibenupgeneraljarjar.jpg|none|none|none|yellow|none|none|0||4|"""Mesa think of something!"" - Captain Tarpals"||||2||Use with any character. Add power bonous only if your opponent controls a planet that you did not surrender.||
light|boontaevepodrace|battle|25|What Does Your Heart Tell You?|/boontaevepodrace/light/25whatdoesyourhearttellyou.jpg|common|8_25|8|8_25|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/25whatdoesyourhearttellyou.jpg|none|none|none|yellow|none|none|0||3|"""Then we will see each other again."" - Shmi"||||2||Use with Anakin and Shmi Skywalker. They fight together.||
light|boontaevepodrace|battle|26|All-Out Defense|/boontaevepodrace/light/26alloutdefense.jpg|uncommon|8_26|8|8_26|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/26alloutdefense.jpg|none|none|none|yellow|none|none|2||5|Qui-gon's heroic delaying action gave Anakin the time he needed to board Amidala's starship.||||1||Add power bonus to each of your characters during your opponent's turn.||
light|boontaevepodrace|battle|27|Bravo Squadron|/boontaevepodrace/light/27bravosquadron.jpg|common|8_27|8|8_27|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/27bravosquadron.jpg|none|none|none|yellow|none|none|2||5|The bravery of Ric Olié’s pilots enabled Anakin to destroy the Neimoidian battleship.||||2||Add power bonus to Ric Olié and each Bravo Pilot, Republic Cruiser, and Naboo Starfighter.||
light|boontaevepodrace|battle|28|Hologram Projector|/boontaevepodrace/light/28hologramprojector.jpg|common|8_28|8|8_28|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/28hologramprojector.jpg|none|none|none|yellow|none|none|2||5|The Holo image of Amidala's Nubian starship enticed Watto to close the deal with Qui-Gon||||0||Once during your Deploy Star, you may reveal the cards in your hand to your opponent and draw a card||
light|boontaevepodrace|objective|29|Boonta Eve Classic|/boontaevepodrace/light/29boontaeveclassic.jpg|Rare|8_29|8||||||||||||||||||||
light|boontaevepodrace|starship|30|Amidala's Starship|/boontaevepodrace/light/30amidalasstarship.jpg|Rare|8_30|8||||||||||||||||||||
dark|boontaevepodrace|character|31|Sebulba, Dug Podracer Pilot|/boontaevepodrace/dark/31sebulbadugpodracerpilot.jpg|ultra-rare|8_31|8|8_31|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/31sebulbadugpodracerpilot.jpg|red|white|blue|white|green|white|4|2|3|When he deploys to Boonta Eve Classic, place one additional Thrust token on him.|4|||||||
dark|boontaevepodrace|character|32|Watto, Podrace Sponsor|/boontaevepodrace/dark/32wattopodracesponsor.jpg|rare|8_32|8|8_32|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/32wattopodracesponsor.jpg|none|none|blue|none|none|none|2|2|3|Adds power bonus whenn any of your Podracer pilots has fought or thrusted this turn.|3|||||||
dark|boontaevepodrace|character|33|Aurra Sing, Formidable Adversary|/boontaevepodrace/dark/33aurrasingformidable.jpg|rare|8_33|8|8_33|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/33aurrasingformidable.jpg|red|none|none|none|none|none|3|3|3|Adds power bonus when she fights any Jedi. When she defeats a character, you may draw a card.|5|||||||
dark|boontaevepodrace|character|34|Jabba The Hutt, O Grandio Lust|/boontaevepodrace/dark/34jabbathehuttograndiolust.jpg|rare|8_34|8|8_34|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/34jabbathehuttograndiolust.jpg|none|none|blue|none|none|none|3|2|1|Your Podracer pilot at Boonta Eve Classic may use 1 as a handing number.|4|||||||
dark|boontaevepodrace|character|35|TC-14, Protocol Droid|/boontaevepodrace/dark/35tc14protocoldroid.jpg|rare|8_35|8|8_35|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/35tc14protocoldroid.jpg|none|none|none|none|green|none|2|0|6|the ambassadors are jedi knights i believe|1|||||||
dark|boontaevepodrace|character|36|Orr'UrRuuR'R, Tusken Raider Leader|/boontaevepodrace/dark/36orrurruurrtuskenraider.jpg|rare|8_36|8|8_36|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/36orrurruurrtuskenraider.jpg|red|none|none|none|none|none|2|2|4|WHen he deploys to Tatooine, you may deploy a Tusken Raider from your draw deck.|3|||||||
dark|boontaevepodrace|character|37|UrrOr'RuuR, Tusken Raider Warrior|/boontaevepodrace/dark/37urrorruurtuskenraider.jpg|uncommon|8_37|8|8_37|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/37urrorruurtuskenraider.jpg|none|none|blue|none|none|none|2|1|5|When he defeats a character, your ocunent rust choose and discard a card from hand (if any).|2|||||||
dark|boontaevepodrace|character|38|RuuR'Ur, Tusken Raider Sniper|/boontaevepodrace/dark/38ruururtuskenraidersniper.jpg|common|8_38|8|8_38|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/38ruururtuskenraidersniper.jpg|none|none|none|none|green|none|2|1|4|When he defeats a character, you may discard the last lap card played by your opponent (if any).|2|||||||
dark|boontaevepodrace|character|39|Sil Unch, Neimoidian Comm Officer|/boontaevepodrace/dark/39silunchneimoidiancomm.jpg|uncommon|8_39|8|8_39|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/39silunchneimoidiancomm.jpg|red|none|none|none|none|none|2|1|4|Subtracts 1 from the DAMAGE of each of your transport starships.|2|||||||
dark|boontaevepodrace|character|40|Graxol Kelvyyn and Shakka|/boontaevepodrace/dark/40graxolkelvyynandshakka.jpg|uncommon|8_40|8|8_40|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/40graxolkelvyynandshakka.jpg|red|none|none|none|none|none|3|2|5|Add power bonus only if your Podracer pilot has the most lap tokens and lap cards.|3|||||||
dark|boontaevepodrace|character|41|Corix Venne, Bith Musician|/boontaevepodrace/dark/41corixvennebithmusician.jpg|common|8_41|8|8_41|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/41corixvennebithmusician.jpg|red|none|none|none|none|none|2|1|4|When he deploys to Tatooine, you maw deploy a musician, singer, or dancer from your draw deck.|2|||||||
dark|boontaevepodrace|character|42|Reike Th'san, Arms Smuggler|/boontaevepodrace/dark/42reikethsanarmssmuggler.jpg|rare|8_42|8|8_42|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/42reikethsanarmssmuggler.jpg|none|none|none|none|green|none|1|1|4|When he deploys, you may reveal a Weapon card from your draw deck, put it in yout hand, and reshuffle that deck|1|||||||
dark|boontaevepodrace|character|43|Meddun, Nikto Mercenary|/boontaevepodrace/dark/43meddunniktomercenary.jpg|uncommon|8_43|8|8_43|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/43meddunniktomercenary.jpg|none|none|none|none|green|none|1|1|5|When he deploys, you may reveal a Battle card from your draw deck, put it in your hand, and reshuffle deck.|1|||||||
dark|boontaevepodrace|character|44|Rum Sleg, Bounty Hunter|/boontaevepodrace/dark/44rumslegbountyhunter.jpg|rare|8_44|8|8_44|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/44rumslegbountyhunter.jpg|none|none|none|none|green|none|1|1|6|When he deploys, you may reveal a Character card from your draw deck, put it in your hand, and reshuffle that deck.|1|||||||
dark|boontaevepodrace|character|45|Aehrrley Rue, Freelance Pilot|/boontaevepodrace/dark/45aehrrleyruefreelance.jpg|uncommon|8_45|8|8_45|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/45aehrrleyruefreelance.jpg|none|none|none|none|green|none|1|2|4|When he deploys, you may reveal a Starship card from your draw deck, put it in your hand, and reshuffle that deck.|2|||||||
dark|boontaevepodrace|character|46|Jedwar Seelah, Explorer Scout|/boontaevepodrace/dark/46jedwarseelahexplorer.jpg|uncommon|8_46|8|8_46|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/46jedwarseelahexplorer.jpg|none|none|none|none|green|none|1|1|5|When he deploys, you may reveal a location card from your draw deck, put it in your hand, and reshuffle that deck.|2|||||||
dark|boontaevepodrace|character|47|Chokk, Klatooinian Explosives Expert|/boontaevepodrace/dark/47chokkklatooinian.jpg|common|8_47|8|8_47|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/47chokkklatooinian.jpg|red|none|none|none|none|none|2|2|4|When he deploys, you may deploy a Thermal Detonator from your draw deck.|3|||||||
dark|boontaevepodrace|weapon|48|Tatooine Backpack|/boontaevepodrace/dark/48tatooinebackpack.jpg|common|8_48|8|8_48|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/48tatooinebackpack.jpg|none|orange|none|none|none|none|0||5|Carrying the proper supplies on Tatooine can mean the difference between life and death.||0|0|2|0|Any character (may not be used in a duel)|During your Deploy Step, you may discard this card to deploy a weapon from your draw deck.|
dark|boontaevepodrace|weapon|49|Gaderffii Stick|/boontaevepodrace/dark/49gaderffiistick.jpg|common|8_49|8|8_49|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/49gaderffiistick.jpg|none|orange|none|none|none|none|1||4|Tusken Raiders train in disarming techniques to give them an advantage in close combat.||1|0|1|0|Any Tusken Raider|During his fight, you may discard this weapon from play to ignore one opponent's weapon.|
dark|boontaevepodrace|weapon|50|Hold-Out Blaster|/boontaevepodrace/dark/50holdoutblaster.jpg|common|8_50|8|8_50|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/50holdoutblaster.jpg|none|orange|none|none|none|none|0||6|Cheap and effective, hold-out blasters are easily concealable and low powered.||0|1|3|3|Any character (may not be used in a duel)|Any character (except a character) fighting a character.|
dark|boontaevepodrace|weapon|51|Watto's Datapad|/boontaevepodrace/dark/51wattosdatapad.jpg|uncommon|8_51|8|8_51|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/51wattosdatapad.jpg|none|orange|none|none|none|none|1||5|The Toydarian junk dealer keeps track of all his shady deals and contracts on a handy datapad.||1|1|2|1|Watto|Gragra, Bib Fortuna, or any Nikto, Pacithhip, or Quarren|
dark|boontaevepodrace|battle|52|Colo Claw Fish|/boontaevepodrace/dark/52coloclawfish.jpg|common|8_52|8|8_52|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/52coloclawfish.jpg|none|none|none|yellow|none|none|1||5|"""Agggh, monster back!"",Jar Jar"||||2||Use with any character.Add power bonus only if your opponet controls a planet that you did not surrender||
dark|boontaevepodrace|battle|53|He Always Wins!|/boontaevepodrace/dark/53healwayswins.jpg|common|8_53|8|8_53|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/53healwayswins.jpg|none|none|none|yellow|none|none|0||5|"""I am-a betting heavily on-a Sebulba."" - Watto"||||2||Use with any character.||
dark|boontaevepodrace|battle|54|Bounty Hunter|/boontaevepodrace/dark/54bountyhunter.jpg|common|8_54|8|8_54|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/54bountyhunter.jpg|none|none|none|yellow|none|none|0||5|Aurra Sing watched the Boonta Eve Podrace from a secluded vantage point.||||4||Aurra Sing||
dark|boontaevepodrace|battle|55|Two-Pronged Attack|/boontaevepodrace/dark/55twoprongedattack.jpg|common|8_55|8|8_55|https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/55twoprongedattack.jpg|none|none|none|yellow|none|none|0||5|The Trade Federation programs its droid starfighters for both ground and space attacks.||||2||Use with any one or two Starfighter Droids or Droid Starfighters. If used with two, they fight together.||
dark|boontaevepodrace|effect|56|All-Out Attack|/boontaevepodrace/dark/56alloutattack.jpg|Uncommon|8_56|8||||||||||||||||||||
dark|boontaevepodrace|effect|57|Eventually You'll Lose|/boontaevepodrace/dark/57eventuallyyoulllose.jpg|Uncommon|8_57|8||||||||||||||||||||
dark|boontaevepodrace|effect|58|Gangster's Paradise|/boontaevepodrace/dark/58gangstersparadise.jpg|Uncommon|8_58|8||||||||||||||||||||
dark|boontaevepodrace|objective|59|Boonta Eve Classic|/boontaevepodrace/dark/59boontaeveclassic.jpg|Rare|8_59|8||||||||||||||||||||
dark|boontaevepodrace|starship|60|Viceroy's Battleship|/boontaevepodrace/dark/60viceroysbattleship.jpg|Rare|8_60|8||||||||||||||||||||
