side|set|type|id|title|image|rarity|gempId|setId|gempid|imageUrl|row1color|row2color|row3color|row4color|row5color|row6color|counters|damage|destiny|lore|power|powercubes1|powercubes2|powerdots1|powerdots2|whoCanUseTheCard1|whoCanUseTheCard2|
dark|duelofthefates|weapon|41|Jedi Lightsaber, Stolen by Aurra Sing|/duelofthefates/dark/jedilightsaberstolen.gif|uncommon|5_41|5|5_41|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/jedilightsaberstolen.gif|none|orange|none|none|none|none|1||2|"""So, more blood to feed the sand. And another fine lightsaber for my collections.""-Aurra Sing"||1|1|2|0|Aurra Sing|Darth Maul or Darth Sidious|
dark|duelofthefates|weapon|42|Coruscant Taxi|/duelofthefates/dark/coruscanttaxi.gif|uncommon|5_42|5|5_42|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/coruscanttaxi.gif|none|orange|none|none|none|none|1||4|Speedy repulsorlift transports carry dignitaries to their duties in Coruscant.||1|1|1|0|Any senator|Any other character|
dark|duelofthefates|weapon|43|Neimoidian Viewscreen|/duelofthefates/dark/neimoideanviewscreen.gif|common|5_43|5|5_43|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/neimoideanviewscreen.gif|none|none|none|yellow|none|none|2||4|Trade Federation diplomats use viewscreens to negotiate with important dignitaries||1|1|2|1|Nute gunray and Rune Haako|Any other Neimoidian|
dark|duelofthefates|battle|44|Battle Droid Patrol|/duelofthefates/dark/battledroidpatrol.gif|uncommon|5_44|5|5_44|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/battledroidpatrol.gif|none|none|none|yellow|none|none|2||5|Battle droids assigned to STAPs receive programming for reconnaissance procedures.||||4||Use with any Stap, battle droid blaster rifle, and battle droid. That character may use both weapons and draw destiny for both||
dark|duelofthefates|battle|45|Change In Tactics|/duelofthefates/dark/changeintactics.gif|common|5_45|5|5_45|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/changeintactics.gif|none|none|none|yellow|none|none|0||3|When dueling, you may remove one hit from your character.||||0||Use with any character. If one of your destiny numbers is less than one of your opponent’s destiny numbers, switch those numbers.||
dark|duelofthefates|battle|46|Dangerous Encounter|/duelofthefates/dark/dangerousencounter.gif|common|5_46|5|5_46|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/dangerousencounter.gif|none|none|none|yellow|none|none|0||5|When dueling, you may draw one card for your dueling hand.||||0||Use with any character, if you win this fight, opponent takes 2 extra DAMAGE. If you lose this fight, you take 1 extra DAMAGE.||
dark|duelofthefates|battle|47|Darth Maul Defiant|/duelofthefates/dark/darthmauldefiant.gif|common|5_47|5|5_47|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/darthmauldefiant.gif|none|none|none|yellow|none|none|0||6|When dueling, you may discard this card to draw two cards for your dueling hand.﻿||||0||Use with any character. If the destiny of your character si less than his opponent's destiny, add a power bonus equal to the difference.||
dark|duelofthefates|battle|48|Impossible!|/duelofthefates/dark/impossible.gif|common|5_48|5|5_48|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/impossible.gif|none|none|none|yellow|none|none|0||6|"""Nothing can get through our shield."" -  Daultay Dofine"||||3||Use with Trey How or any transport starship.||
dark|duelofthefates|battle|49|It's A Standoff!|/duelofthefates/dark/itsastandoff.gif|uncommon|5_49|5|5_49|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/itsastandoff.gif|white|white|white|yellow|white|white|0||6|||||2||||
dark|duelofthefates|battle|50|Mobile Assassin|/duelofthefates/dark/mobileassassin.gif|uncommon|5_50|5|5_50|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/mobileassassin.gif|none|none|none|yellow|none|none|0||5|The apprentice of Darth Sidious practiced many long hours with his weapons of destruction.||||3||Use with Darth Maul. Add power bonus only if he is using Darth Maul’s Sith Speeder||
dark|duelofthefates|battle|51|Power Of The Sith|/duelofthefates/dark/powerofthesith.gif|common|5_51|5|5_51|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/powerofthesith.gif|none|none|none|yellow|none|none|3||2|When dueling, this attack does one extra hit.||||0||Use with any character. You may use your character's damage number to replace the destiny number on one of your destiny cards.||
dark|duelofthefates|battle|52|Starfighter Screen|/duelofthefates/dark/starfighterscreen.gif|common|5_52|5|5_52|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/starfighterscreen.gif|none|none|none|yellow|none|none|0||5|Trade Federation battleships carry as many as 1,500 droid starfighters.||||0||Use with either Tey How and a Pilot, or with a starfighter and a transport. They fight together.||
dark|duelofthefates|battle|53|To The Death|/duelofthefates/dark/tothedeath.gif|common|5_53|5|5_53|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/tothedeath.gif|none|none|none|yellow|none|none|0||4|When dueling, you may discard this card for this attack to do two extra hits.||||0||Use with any character. If this character is the last card in your battle plan, you lose no cards from breakthrough for this battle.||
dark|duelofthefates|battle|54|Use Caution|/duelofthefates/dark/usecaution.gif|uncommon|5_54|5|5_54|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/usecaution.gif|red|white|white|yellow|white|white|0||5|heroku||||4||heroku||
dark|duelofthefates|effect|55|Blockade|/duelofthefates/dark/blockade.gif|Uncommon|5_55|5||||||||||||||||||||
dark|duelofthefates|effect|56|End This Pointless Debate|/duelofthefates/dark/endthispointlessdebate.gif|Uncommon|5_56|5||||||||||||||||||||
dark|duelofthefates|effect|57|The Duel Begins|/duelofthefates/dark/theduelbegins.gif|Uncommon|5_57|5||||||||||||||||||||
dark|duelofthefates|effect|58|The Jedi Are Involved|/duelofthefates/dark/thejediareinvolved.gif|Uncommon|5_58|5||||||||||||||||||||
dark|duelofthefates|effect|59|Where Are Those Droidekas?|/duelofthefates/dark/wherearethosedroidekas.gif|Uncommon|5_59|5||||||||||||||||||||
dark|duelofthefates|starship|60|Droid Starfighter|/duelofthefates/dark/droidstarfighter.gif|Common|5_60|5||||||||||||||||||||
light|duelofthefates|character|1|Obi-Wan Kenobi, Jedi Student|/duelofthefates/light/obiwankenobi.gif|rare|5_1|5|5_1|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/obiwankenobi.gif|red|none|none|none|none|none|5|5|3|Adds power bonus if Darth Maul or Darth Sidious has fought this turn.|5|||||||
light|duelofthefates|character|2|Qui-Gon Jinn, Jedi Mentor|/duelofthefates/light/quigonjinnjedimentor.gif|ultra-rare|5_2|5|5_2|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/quigonjinnjedimentor.gif|red|none|none|none|none|none|6|5|1|Adds power bonus when he is dueling Darth Maul or Darth Sidious.|6|||||||
light|duelofthefates|character|3|Anakin Skywalker, Rookie Pilot|/duelofthefates/light/anakinskywalker.gif|rare|5_3|5|5_3|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/anakinskywalker.gif|none|none|blue|none|none|none|3|4|4|Adds poewr bonus to each of your starfighters.|0|||||||
light|duelofthefates|character|4|Captain Panaka, Security Commander|/duelofthefates/light/captainpanaka.gif|rare|5_4|5|5_4|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/captainpanaka.gif|none|none|blue|none|none|none|3|3|2|When he deploys, you may deploy Captain Panaka's Blaster for free from your draw deck.|4|||||||
light|duelofthefates|character|5|Mace Windu, Jedi Councilor|/duelofthefates/light/macewindu.gif|rare|5_5|5|5_5|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/macewindu.gif|red|none|none|none|none|none|6|6|2|Adds power bonus when you have controlled Coruscant.|6|||||||
light|duelofthefates|character|6|Queen Amidala, Young Leader|/duelofthefates/light/queenamidala.gif|rare|5_6|5|5_6|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/queenamidala.gif|none|none|none|none|green|none|2|3|6|Adds power bonus when you have controlled Naboo|2|||||||
light|duelofthefates|character|7|Yoda, Jedi Philosopher|/duelofthefates/light/yodajediphilosopher.gif|rare|5_7|5|5_7|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/yodajediphilosopher.gif|none|none|blue|none|none|none|4|4|5|When you win control of this planet, you may discard him and three cards from your hand to then draw three cards.|4|||||||
light|duelofthefates|character|8|R2-D2, Repair Droid|/duelofthefates/light/r2d2repairdroid.gif|rare|5_8|5|5_8|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/r2d2repairdroid.gif|none|none|none|none|green|none|2|0|6|Subtracts 1 from the DAMAGE of each of your transport starships.|1|||||||
light|duelofthefates|character|9|Ric Olie, Starship Pilot|/duelofthefates/light/ricoliestarshippilot.gif|rare|5_9|5|5_9|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/ricoliestarshippilot.gif|none|none|blue|none|none|none|2|3|2|Adds power bonus to each of your transport starships.|4|||||||
light|duelofthefates|character|10|Bravo Pilot, Flyer|/duelofthefates/light/bravopilotflyer.gif|common|5_10|5|5_10|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/bravopilotflyer.gif|none|none|none|none|none|none|2|2|3|When he is on the current planet, adds 1 to the DAMAGE of each opponent's starship|3|||||||
light|duelofthefates|character|11|Valorum, Leader of the Senate|/duelofthefates/light/valorum.gif|common|5_11|5|5_11|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/valorum.gif|none|none|none|none|green|none|2|3|4|When he deploys to Coruscant, you may deploy one senator from your draw deck.|3|||||||
light|duelofthefates|weapon|12|Qui-Gon Jinn's Lightsaber, Wielded by Obi-Wan Kenobi|/duelofthefates/light/quigonjinnslightsaber.gif|rare|5_12|5|5_12|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/quigonjinnslightsaber.gif|none|orange|none|none|none|none|1||3|Obi-Wan used his fallen master's weapon to strike down the Sith assassin.||1|1|2|1|Qui-Gon Jinn|Obi-Wan Kenobi|
light|duelofthefates|weapon|13|Booma|/duelofthefates/light/booma.gif|uncommon|5_13|5|5_13|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/booma.gif|none|orange|none|none|none|none|1||5|"""Jar Jar, usen da booma!"" - Captain Tarpals"||1|1|2|0|Jar Jar Binks or any other character fighting a Tank|Any other character|
light|duelofthefates|battle|14|A Powerful Opponent|/duelofthefates/light/apowerfulopponent.gif|common|5_14|5|5_14|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/apowerfulopponent.gif|none|none|none|yellow|none|none|0||2|When dueling, this attack does one extra hit.||||0||Use with any character. You may use your character damage number to replace the destiny number on one of your destiny cards.||
light|duelofthefates|battle|15|Come On, Move!|/duelofthefates/light/comeonmove.gif|uncommon|5_15|5|5_15|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/comeonmove.gif|none|none|none|yellow|none|none|0||5|Troops fighting for Panaka’s security forces train rigorously in the use of their equipment.||||0||Use with any speeder  Naboo Blaster and Naboo officer  That character may use two weapons and draw destiny for both||
light|duelofthefates|battle|16|Critical Confrontation|/duelofthefates/light/criticalconfrontation.gif|common|5_16|5|5_16|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/criticalconfrontation.gif|none|none|none|yellow|none|none|0||5|When dueling, you may draw one card for your dueling hand.||||0||Use with any character. If you win this fight, opponent takes 2 extra DAMAGE. If you lose this fight, you take 1 extra DAMAGE.||
light|duelofthefates|battle|17|Gungan Mounted Troops|/duelofthefates/light/gunganmountedtroops.gif|uncommon|5_17|5|5_17|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/gunganmountedtroops.gif|none|none|none|yellow|none|none|0||5|Much of Captain Tarpals' army at the Battle of Naboo consist of Gungans on kaados.||||0||Use with any kaadu, electropole, and Gungan. That character may use two weapons and draw destiny for both.||
light|duelofthefates|battle|18|Naboo Fighter Attack|/duelofthefates/light/naboofighterattack.gif|common|5_18|5|5_18|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/naboofighterattack.gif|none|none|none|yellow|none|none|0||5|Brave Squadron hastily assembled to attack the Trade Federation Droid Control Ship.||||0||Use with either Ric Olie and a pilot, or with a starfighter and a transport. They fight together.||
light|duelofthefates|battle|19|Qui-Gon's Final Stand|/duelofthefates/light/quigonnsfinalstand.gif|common|5_19|5|5_19|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/quigonnsfinalstand.gif|none|orange|none|none|none|none|1||4|USE WITH ANY CHARACTER. IF THIS CHARACTER IS THE LAST CARD IN YOU BATTLE PLANE, YOU LOSE NO CARDS FROM BREAKTHROUGHT FOR THIS BATTLE.||||1||QUI-GON'S FINAL STAND||
light|duelofthefates|battle|20|Run The Blockade|/duelofthefates/light/runtheblockade.gif|common|5_20|5|5_20|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/runtheblockade.gif|none|none|none|yellow|none|none|0||6|The Queen's pilot and a plucky astronaut enabled her ship to escape the Naboo's blockade||||3||Use with Ric Ollié or Amidala's Starship||
light|duelofthefates|battle|21|Twist Of Fate|/duelofthefates/light/twistoffate.gif|common|5_21|5|5_21|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/twistoffate.gif|white|white|white|yellow|white|white|0||3|||||0||||
light|duelofthefates|battle|22|You Are Strong With The Force|/duelofthefates/light/youarestrongwiththeforce.gif|uncommon|5_22|5|5_22|https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/youarestrongwiththeforce.gif|none|none|none|yellow|none|none|0||6|When dueling, you may discard this card to draw two cards for your dueling hand.||||0||Use with any character. If the destiny of your character is less than his opponent’s destiny, add a power bonus equal to the difference.||
light|duelofthefates|effect|23|Gungan Energy Shield|/duelofthefates/light/gunganenergyshield.gif|Uncommon|5_23|5||||||||||||||||||||
light|duelofthefates|effect|24|He Can See Things Before They Happen|/duelofthefates/light/hecanseethings.gif|Uncommon|5_24|5||||||||||||||||||||
light|duelofthefates|effect|25|Jedi Meditation|/duelofthefates/light/jedimeditation.gif|Uncommon|5_25|5||||||||||||||||||||
light|duelofthefates|effect|26|Jedi Training|/duelofthefates/light/jeditraining.gif|Uncommon|5_26|5||||||||||||||||||||
light|duelofthefates|effect|27|Naboo Royal Security Forces|/duelofthefates/light/nabooroyalsecurityforces.gif|Uncommon|5_27|5||||||||||||||||||||
light|duelofthefates|effect|28|Pounded Unto Death|/duelofthefates/light/poundeduntodeath.gif|Common|5_28|5||||||||||||||||||||
light|duelofthefates|effect|29|Senate Guard|/duelofthefates/light/senateguard.gif|Uncommon|5_29|5||||||||||||||||||||
light|duelofthefates|starship|30|Naboo Starfighter|/duelofthefates/light/naboostarfighter.gif|Common|5_30|5||||||||||||||||||||
