side|set|type|id|title|image|rarity|gempId|setId|gempid|imageUrl|row1color|row2color|row3color|row4color|row5color|row6color|counters|damage|destiny|lore|power|powercubes1|powercubes2|powerdots1|powerdots2|whoCanUseTheCard1|whoCanUseTheCard2|
dark|thejedicouncil|Character|86|Ody Mandrell, Podracer Pilot|/thejedicouncil/dark/86odymandrellpodracerpilot.gif|uncommon|2_86|2|2_86|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/86odymandrellpodracerpilot.gif|none|none|none|none|green|none|2|2|4|"""I've seen better parts at a waste dump!"" - Ody Mandrell"|2|||||||
dark|thejedicouncil|Character|87|Ratts Tyerell, Podracer Pilot|/thejedicouncil/dark/87rattstyerellpodracerpilot.gif|uncommon|2_87|2|2_87|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/87rattstyerellpodracerpilot.gif|none|none|none|none|green|none|2|2|4|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/87rattstyerellpodracerpilot.gif|2|||||||
dark|thejedicouncil|Character|88|Aks Moe, Senator|/thejedicouncil/dark/88aksmoesenator.gif|common|2_88|2|2_88|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/88aksmoesenator.gif|none|none|blue|none|none|none|2|1|5|"""A commission must be appointed."" - Aks Moe"|2|||||||
dark|thejedicouncil|Character|89|Horox Ryyder, Senator|/thejedicouncil/dark/89horoxryydersenator.gif|common|2_89|2|2_89|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/89horoxryydersenator.gif|none|none|blue|none|none|none|2|3|4|"""It's against all the rules of procedure."" - Lott Dod"|3|||||||
dark|thejedicouncil|Character|90|Edcel Bar Gane, Roona Senator|/thejedicouncil/dark/90edcelbarganeroonasenator.gif|common|2_90|2|2_90|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/90edcelbarganeroonasenator.gif|none|none|none|none|green|none|2|2|6|"""Roona seconds the motion for a vote of no confidence."" - Edcel Bar Gane"|2|||||||
dark|thejedicouncil|Character|91|Galactic Delegate, Representative|/thejedicouncil/dark/91galacticdelegaterep.gif|common|2_91|2|2_91|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/91galacticdelegaterep.gif|red|none|none|none|none|none|2|1|4|"""The bureaucrats are in charge now.""-Senator Palpatine"|2|||||||
dark|thejedicouncil|Character|92|Destroyer Droid, Assault Droid|/thejedicouncil/dark/92destroyerdroidassault.gif|common|2_92|2|2_92|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/92destroyerdroidassault.gif|red|none|none|none|none|none|2|3|3|Destroyer droids revert to lheir wheeled form when needed for pursuit.|3|||||||
dark|thejedicouncil|Character|93|Destroyer Droid, Battleship Security|/thejedicouncil/dark/93destroyerdroidbattleship.gif|common|2_93|2|2_93|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/93destroyerdroidbattleship.gif|none|none|blue|none|none|none|3|2|2|Shield generators used by destroyer droids make them nearly impervious to attack.|3|||||||
dark|thejedicouncil|Character|94|Sith Probe Droid, Hunter Droid|/thejedicouncil/dark/94sithprobedroidhunterdroid.gif|common|2_94|2|2_94|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/94sithprobedroidhunterdroid.gif|none|none|none|none|green|none|1|1|6|Sith probe droids hare sharp, long-range sensors and an internal weapons mount|1|||||||
dark|thejedicouncil|Character|95|Rodian, Mercenary|/thejedicouncil/dark/95rodianmercenary.gif|common|2_95|2|2_95|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/95rodianmercenary.gif|none|none|none|none|green|none|2|1|3|Rodians revere the profession of bounty hunter, though some Rodians are peaceful.|2|||||||
dark|thejedicouncil|Character|96|Battle Droid: Pilot, Assault Division|/thejedicouncil/dark/96battledroidpilotassault.gif|common|2_96|2|2_96|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/96battledroidpilotassault.gif|none|none|blue|none|none|none|2|1|4|"""Where's your pilot1 - battle droid"|2|||||||
dark|thejedicouncil|Character|97|Battle Droid: Security, Assault Division|/thejedicouncil/dark/97battledroidsecurity.gif|common|2_97|2|2_97|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/97battledroidsecurity.gif|none|none|blue|none|none|none|2|1|4|"""Drop your weapons!"" - battle droid"|2|||||||
dark|thejedicouncil|Character|98|Battle Droid: Infantry, Assault Division|/thejedicouncil/dark/98battledroidinfantry.gif|common|2_98|2|2_98|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/98battledroidinfantry.gif|red|white|blue|white|green|white|2|1|4|"""Where are you talking them1"" battle droid"|2|||||||
dark|thejedicouncil|Character|99|Battle Droid: Officer, Assault Division|/thejedicouncil/dark/99battledroidofficerassault.gif|common|2_99|2|2_99|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/99battledroidofficerassault.gif|none|none|blue|none|none|none|2|1|4|"""If they are dom here, sir, we'll find them."" - OOM-9"|2|||||||
dark|thejedicouncil|Character|100|Battle Droid: Pilot, Guard Division|/thejedicouncil/dark/100battledroidpilotguard.gif|common|2_100|2|2_100|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/100battledroidpilotguard.gif|none|none|none|none|green|none|2|1|3|"""You! come out of there or we'll blast you!"" - battle droid"|2|||||||
dark|thejedicouncil|Character|101|Battle Droid: Security, Guard Division|/thejedicouncil/dark/101battledroidsecurityguard.gif|common|2_101|2|2_101|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/101battledroidsecurityguard.gif|none|none|none|none|green|none|2|1|3|"""I am increasing security at all Naboo detention camps."" - 00M-9"|2|||||||
dark|thejedicouncil|Character|102|Battle Droid: Infantry, Guard Division|/thejedicouncil/dark/102battledroidinfantryguard.gif|common|2_102|2|2_102|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/102battledroidinfantryguard.gif|none|none|none|none|green|none|2|1|3|"""You have been well trained,my young apprentice.""-Darth Sidious"|2|||||||
dark|thejedicouncil|Character|103|Battle Droid: Officer, Guard Division|/thejedicouncil/dark/103battledroidofficerguard.gif|common|2_103|2|2_103|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/103battledroidofficerguard.gif|none|none|none|none|green|none|2|1|3|"""Let me see your identification."" - battle droid"|2|||||||
dark|thejedicouncil|Character|104|Neimoidian Aide, Trade Federation Delegate|/thejedicouncil/dark/104neimoidianaidetrade.gif|starter set|2_104|2|2_104|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/104neimoidianaidetrade.gif|red|none|none|none|none|none|1|2|5|"""We recommend a commission be sent to Naboo to ascertain the truth."" - Lott Dod"|1|||||||
dark|thejedicouncil|Character|105|Darth Maul, Sith Warrior|/thejedicouncil/dark/105darthmaulsithwarrior.gif|starter set|2_105|2|2_105|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/105darthmaulsithwarrior.gif|red|none|none|none|none|none|6|6|1|I amsending my apprentice Darth Maul, to join you.-Darth sidious|3|||||||
dark|thejedicouncil|Weapon|106|Darth Maul's Lightsaber|/thejedicouncil/dark/106darthmaulslightsaber.gif|rare|2_106|2|2_106|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/106darthmaulslightsaber.gif|none|orange|none|none|none|none|0||2|Even using only a single blade, Darth Maul's lightsaber is a formidable Sith Weapon||1|1|2|0|Darth Maul|Darth Sidious|
dark|thejedicouncil|Weapon|107|Darth Maul's Sith Speeder|/thejedicouncil/dark/107darthmaulssithspeeder.gif|rare|2_107|2|2_107|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/107darthmaulssithspeeder.gif|none|orange|none|none|none|none|1||4|A high-acceleration engine enables this speeders to reach amazing speeds.||1|0|2|0|Darth Maul|na|
dark|thejedicouncil|Weapon|108|Clegg Holdfast's Podracer|/thejedicouncil/dark/108cleggholdfastspodracer.gif|uncommon|2_108|2|2_108|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/108cleggholdfastspodracer.gif|none|none|white|yellow|none|none|1||1|Lore||1|1|1|1|Who|1|
dark|thejedicouncil|Weapon|109|Dud Bolt's Podracer|/thejedicouncil/dark/109dudboltspodracer.gif|uncommon|2_109|2|2_109|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/109dudboltspodracer.gif|none|orange|none|none|none|none|1||3|"""Dud Bolt's Vulperteen RS 557 helps that shameless today to protect Sebulba."" - Rumor"||1|1|3|0|Dud Bolt|Any other Podracer pilot|
dark|thejedicouncil|Weapon|110|Mars Guo's Podracer|/thejedicouncil/dark/110marsguospodracer.gif|uncommon|2_110|2|2_110|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/110marsguospodracer.gif|none|orange|none|none|none|none|1||3|"""Mars Guo races to get money to take Ann Gella away from Tatooine."" - Podracing Quarterly"||1|1|3|0|Mars Guo|Any other Podracer pilot|
dark|thejedicouncil|Weapon|111|Ody Mandrell's Podracer|/thejedicouncil/dark/111odymandrellspodracer.gif|uncommon|2_111|2|2_111|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/111odymandrellspodracer.gif|none|orange|none|none|none|none|3||3|"""Mandrell's Exelbrok XL 5115 accelerates well and hugs the track."" - Podracing Quarterly"||1|1|3|0|Ody Mandrell|Any other Podracer pilot|
dark|thejedicouncil|Weapon|112|Ratts Tyerell's Podracer|/thejedicouncil/dark/112rattstyerellspodracer.gif|uncommon|2_112|2|2_112|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/112rattstyerellspodracer.gif|none|orange|none|none|none|none|1||3|"""Tiny Tyerell flies a Vokoff-Strood Titan 2150 with huge engines."" - Podracing Quarterly"||1|1|3|0|Ratts Tyerell|Any other Podracer pilot|
dark|thejedicouncil|Weapon|113|Trade Federation Tank Laser Cannon|/thejedicouncil/dark/113tradefederationtanklaser.gif|uncommon|2_113|2|2_113|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/113tradefederationtanklaser.gif|none|orange|none|none|none|none|2||1|The Armored Attack Tank (or AAT) fires laser cannons to provide cover for battle droid assaults.||1|0|2|0|Any Trade Federation Tank||
dark|thejedicouncil|Weapon|114|Multi Troop Transport|/thejedicouncil/dark/114multitrooptransport.gif|uncommon|2_114|2|2_114|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/114multitrooptransport.gif|none|orange|none|none|none|none|2||1|Carried aboard Landing Craft, MTTs stand ready to crush the enemies of the Trade Federation||1|1|2|0|Any destroyer droid|Any battle droid|
dark|thejedicouncil|Weapon|115|STAP|/thejedicouncil/dark/115stap.gif|uncommon|2_115|2|2_115|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/115stap.gif|none|orange|none|none|none|white|2||3|0||1|0|2|0|any battle droid|0|
dark|thejedicouncil|Weapon|116|Thermal Detonator|/thejedicouncil/dark/116thermaldetonator.gif|uncommon|2_116|2|2_116|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/116thermaldetonator.gif|none|none|none|yellow|none|none|2||4|Blows stuff up||0|0|1|0|ANY CHARACTER|0|
dark|thejedicouncil|Weapon|117|Battle Droid Blaster Rifle|/thejedicouncil/dark/117battledroidblasterrifle.gif|common|2_117|2|2_117|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/117battledroidblasterrifle.gif|none|orange|none|none|none|none|1||4|Heavy blaster rifles used by battle droids fire powerful bolts of coherent light energy.||1|0|1|0|Any battle droid or Neimoidian|na|
dark|thejedicouncil|Weapon|118|Blaster|/thejedicouncil/dark/118blaster.gif|common|2_118|2|2_118|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/118blaster.gif|none|orange|none|none|none|none|0||3|Spies, smugglers, pirates and battle droids alike carry blasters as theri weapons of choice.||1|0|0|0|Any character|na|
dark|thejedicouncil|Weapon|119|Blaster Rifle|/thejedicouncil/dark/119blasterrifle.gif|common|2_119|2|2_119|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/119blasterrifle.gif|none|orange|none|none|none|none|1||6|Accurate fire from a regular blaster rifle can turn the tide of an important firefight.||1|0|0|0|Any character|0|
dark|thejedicouncil|Battle|120|I Object!|/thejedicouncil/dark/120iobject.gif|common|2_120|2|2_120|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/120iobject.gif|none|none|none|yellow|none|none|1||5|This is outragesous object to the senator's statements||||3||Use with any character who is fighting on Coruscant||
dark|thejedicouncil|Battle|121|I Will Deal With Them Myself|/thejedicouncil/dark/121iwilldealwiththemmyself.gif|common|2_121|2|2_121|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/121iwilldealwiththemmyself.gif|red|white|white|yellow|white|white|0||3|||||4||||
dark|thejedicouncil|Battle|122|Let Them Make The First Move|/thejedicouncil/dark/122letthemmakethefirstmove.gif|rare|2_122|2|2_122|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/122letthemmakethefirstmove.gif|none|none|none|yellow|none|none|0||4|"""He was trained in the Jedi arts."" - Qui-Gon Jinn"||||0||Use with Darth Maul or Darth Sidious. If he defeats any character in this fight, he fights the next fight using the same weapon, if any.||
dark|thejedicouncil|Battle|123|Move Against The Jedi First|/thejedicouncil/dark/123moveagainstthejedifirst.gif|common|2_123|2|2_123|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/123moveagainstthejedifirst.gif|none|none|none|yellow|none|none|0||4|"""You will then have no difficulty in taking the Queen to Naboo."" - Darth Sidious"||||4||Use with any character who is fighting at the Jedi Council Chamber.||
dark|thejedicouncil|Battle|124|Open Fire!|/thejedicouncil/dark/124openfire.gif|uncommon|2_124|2|2_124|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/124openfire.gif|none|none|none|yellow|none|none|0||6|The Trade Federation AAT provides a blistering hail of assault fire five laser guns.||||3||Use with any Trade Fedaration Tank using a Trade Federation Tank Laser Canon.||
dark|thejedicouncil|Battle|125|Seal Off The Bridge|/thejedicouncil/dark/125sealoffthebridge.gif|uncommon|2_125|2|2_125|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/125sealoffthebridge.gif|none|none|none|yellow|none|none|1||4|"""That won't be enough,sir"" - Rune Haako"||||4||Use with Nute Gunray and Rune Haako.They fight together.||
dark|thejedicouncil|Battle|126|Start Your Engines!|/thejedicouncil/dark/126startyourengines.gif|uncommon|2_126|2|2_126|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/126startyourengines.gif|white|white|white|yellow|white|white|0||4|Use with two different Podracer pilots (except Sebulba). They fight together||||2||"""And They're off!!"" - Fode and Beed"||
dark|thejedicouncil|Battle|127|Switch To Bio|/thejedicouncil/dark/127switchtobio.gif|common|2_127|2|2_127|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/127switchtobio.gif|none|none|none|yellow|none|none|0||4|"""There they are."" - P-59"||||1||Use with any two destroyer droids, They fight together.||
dark|thejedicouncil|Battle|128|Take Them To Camp Four|/thejedicouncil/dark/128takethemtocampfour.gif|common|2_128|2|2_128|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/128takethemtocampfour.gif|none|none|none|yellow|none|none|0||4|"""Commander…process them.""-Nute Gunray"||||2||Use with any battle droid.||
dark|thejedicouncil|Battle|129|Very Unusual|/thejedicouncil/dark/129veryunusual.gif|common|2_129|2|2_129|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/129veryunusual.gif|none|none|none|yellow|none|none|1||5|"""Probe droid... not like anything I've seen before"",-Qui-Gon Jinn"||||3||Use with any Sith probe droid.||
dark|thejedicouncil|Battle|130|Vote Of No Confidence|/thejedicouncil/dark/130voteofnoconfidence.gif|common|2_130|2|2_130|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/130voteofnoconfidence.gif|none|none|none|yellow|none|none|0||4|"""You must force a new election for Supreme Chancellor."" -Senator Palpatine"||||4||any senator or any character who is fighting at the Galactic Senate||
dark|thejedicouncil|Battle|131|We Are Meeting No Resistance|/thejedicouncil/dark/131wearemeetingnoresistance.gif|common|2_131|2|2_131|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/131wearemeetingnoresistance.gif|none|none|none|yellow|none|none|0||4|"""We are moving out of the swamp and are marching on the cities."" - 00M-9"||||0||Use with any three battle droids. They fight together.||
dark|thejedicouncil|Battle|132|We Have Them On The Run|/thejedicouncil/dark/132wehavethemontherun.gif|uncommon|2_132|2|2_132|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/132wehavethemontherun.gif|none|none|none|yellow|none|none|0||4|"""They are no match for driodekas."" - Rune Haako"||||0||Rune Haako and any destroyer droid squad||
dark|thejedicouncil|Battle|133|Yoka To Bantha Poodoo|/thejedicouncil/dark/133yokatobanthapoodoo.gif|common|2_133|2|2_133|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/133yokatobanthapoodoo.gif|none|none|none|yellow|none|none|0||3|"""Bazda wahota, shag. Dobiellia Nok."" - Sebulba"||||2||Use with Sebulba.Use with Sebulba.||
dark|thejedicouncil|Battle|134|Your Little Insurrection Is At An End|/thejedicouncil/dark/134yourlittleinsurrectionis.gif|uncommon|2_134|2|2_134|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/134yourlittleinsurrectionis.gif|white|white|white|yellow|white|white|0||5|"""When are you going to give up this pointless strike1"" - Nute Guray"||||2||Use with Dautay Dofine or any destroyer droid||
dark|thejedicouncil|Location|135|Tatooine Podrace Arena|/thejedicouncil/dark/135tatooinepodracearena.gif|Starter Set|2_135|2||||||||||||||||||||
dark|thejedicouncil|Location|136|Coruscant Galactic Senate|/thejedicouncil/dark/136coruscantgalacticsenate.gif|Starter Set|2_136|2||||||||||||||||||||
dark|thejedicouncil|Location|137|Naboo Battle Plains|/thejedicouncil/dark/137naboobattleplains.gif|Starter Set|2_137|2||||||||||||||||||||
dark|thejedicouncil|Starship|138|Sith Infiltrator, Starfighter|/thejedicouncil/dark/138sithinfiltratorstar.gif|Uncommon|2_138|2||||||||||||||||||||
dark|thejedicouncil|Starship|139|Droid Starfighter|/thejedicouncil/dark/139droidstarfighter.gif|Common|2_139|2||||||||||||||||||||
dark|thejedicouncil|Starship|140|Battleship, Trade Federation Transport|/thejedicouncil/dark/140battleshiptrade.gif|Common|2_140|2||||||||||||||||||||
light|thejedicouncil|Character|1|Obi-Wan Kenobi, Jedi Apprentice|/thejedicouncil/light/1obiwankenobijediapprentice.gif|rare|2_1|2|2_1|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/1obiwankenobijediapprentice.gif|red|none|none|none|none|none|5|5|3|"""l am ready to face the trials"" - Obi-Wan Kenobi"|5|||||||
light|thejedicouncil|Character|2|Qui-Gon Jinn, Jedi Protector|/thejedicouncil/light/2quigonjinnjediprotector.gif|rare|2_2|2|2_2|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/2quigonjinnjediprotector.gif|red|none|none|none|none|none|6|5|1|"""I shall do what I must."" - Qui-Gon Jinn"|6|||||||
light|thejedicouncil|Character|3|Jar Jar Binks, Gungan Outcast|/thejedicouncil/light/3jarjarbinksgunganoutcast.gif|rare|2_3|2|2_3|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/3jarjarbinksgunganoutcast.gif|none|none|blue|none|none|none|4|2|3|"""Dissen all pitty odd to my."" Jar Jar Binks"|4|||||||
light|thejedicouncil|Character|4|Anakin Skywalker, Child of Prophecy|/thejedicouncil/light/4anakinskywalkerchildof.gif|rare|2_4|2|2_4|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/4anakinskywalkerchildof.gif|none|none|blue|none|none|none|3|4|4|"""Anakin will become a jedi... I promise you."" - Qui-Gon Jinn"|0|||||||
light|thejedicouncil|Character|5|Padmé Naberrie, Queen's Handmaiden|/thejedicouncil/light/5padmenaberriequeens.gif|rare|2_5|2|2_5|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/5padmenaberriequeens.gif|none|none|none|none|none|none|3|2|5|We are sure her heart goes with you.- Queen Amidala|3|||||||
light|thejedicouncil|Character|6|Captain Panaka, Amidala's Bodyguard|/thejedicouncil/light/6captainpanakaamidalas.gif|rare|2_6|2|2_6|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/6captainpanakaamidalas.gif|none|none|blue|none|none|none|3|3|2|"""There are too fews of us,Your Highness...we have no army.""-Captain Panaka"|4|||||||
light|thejedicouncil|Character|7|Mace Windu, Senior Jedi Council Member|/thejedicouncil/light/7macewinduseniorjedicouncil.gif|rare|2_7|2|2_7|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/7macewinduseniorjedicouncil.gif|red|none|none|none|none|none|6|6|2|"""We ill use all our resources to unravel this mystery"" - Macg Windu"|6|||||||
light|thejedicouncil|Character|8|Queen Amidala, Representative of Naboo|/thejedicouncil/light/8queenamidalarepresentative.gif|rare|2_8|2|2_8|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/8queenamidalarepresentative.gif|none|none|none|none|green|none|2|3|6|"""I have come before you to resolve this attack on our sovereignty now."" - Amidala"|2|||||||
light|thejedicouncil|Character|9|Queen Amidala, Voice of Her People|/thejedicouncil/light/9queenamidalavoiceofher.gif|rare|2_9|2|2_9|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/9queenamidalavoiceofher.gif|none|none|none|none|green|none|2|3|6|"""l was nol elected to watch my people suffer and die... "" - Queen Amidala"|2|||||||
light|thejedicouncil|Character|10|Yoda, Jedi Council Member|/thejedicouncil/light/10yodajedicouncilmember.gif|rare|2_10|2|2_10|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/10yodajedicouncilmember.gif|white|none|white|none|white|none|4|4|5|hard to see, the dark side is  yoda|4|||||||
light|thejedicouncil|Character|11|R2-D2, Loyal Droid|/thejedicouncil/light/11r2d2loyaldroid.gif|rare|2_11|2|2_11|https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/11r2d2loyaldroid.gif|none|none|none|none|green|none|2|0|6|"""An extremely well put together little droid."" - Captain Panaka"|1|||||||
