side|set|type|id|title|image|rarity|gempId|setId|gempid|imageUrl|row1color|row2color|row3color|row4color|row5color|row6color|counters|damage|destiny|lore|power|powercubes1|powercubes2|powerdots1|powerdots2|whoCanUseTheCard1|whoCanUseTheCard2|
dark|battleofnaboo|character|81|Trade Federation Tank, Guard Division|/battleofnaboo/dark/81tradefederationtankguardd.gif|rare|3_81|3|3_81|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/81tradefederationtankguardd.gif|red|none|none|none|none|none|4|4|2|"""You have been well trained,my young apprentice.""-Darth Sidious"|5|||||||
dark|battleofnaboo|character|82|Trade Federation Tank, Patrol Division|/battleofnaboo/dark/82tradefederationtankpatrol.gif|rare|3_82|3|3_82|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/82tradefederationtankpatrol.gif|none|none|blue|none|none|none|4|3|5|Up to six battle droids can ride the tank using the handholds on either side.|4|||||||
dark|battleofnaboo|character|83|P-59, Destroyer Droid Commander|/battleofnaboo/dark/83p59destroyerdroidcommande.gif|uncommon|3_83|3|3_83|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/83p59destroyerdroidcommande.gif|red|none|none|none|none|none|3|2|3|Destroyer droid P-59 was the first to encounter the Jedi ambassadors.|4|||||||
dark|battleofnaboo|character|84|OOM-9, Battle Droid Commander|/battleofnaboo/dark/84oom9battledroidcommander.gif|uncommon|3_84|3|3_84|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/84oom9battledroidcommander.gif|red|none|none|none|none|none|3|1|4|OOM-9 commanded the Trade Federation tanks to open fire on the Gungan army.|3|||||||
dark|battleofnaboo|character|85|Daultay Dofine, Neimoidian Attendant|/battleofnaboo/dark/85daultaydofinemeimoidianat.gif|uncommon|3_85|3|3_85|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/85daultaydofinemeimoidianat.gif|none|none|none|none|green|none|2|2|3|"""We dare not go against these jedi."" Dauktay Dofine"|3|||||||
dark|battleofnaboo|character|86|Diva Shaliqua, Singer|/battleofnaboo/dark/86divashaliquasinger.gif|uncommon|3_86|3|3_86|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/86divashaliquasinger.gif|none|none|none|none|green|none|1|1|5|Jabba's constant need for entertainment means that he must hire professionals.|1|||||||
dark|battleofnaboo|character|87|Diva Funquita, Dancer|/battleofnaboo/dark/87divafunquitadancer.gif|uncommon|3_87|3|3_87|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/87divafunquitadancer.gif|none|none|none|none|green|none|1|1|5|The vile gangster Jabba employs professional dancers for his own amusement.|2|||||||
dark|battleofnaboo|character|88|Bith, Musician|/battleofnaboo/dark/88bithmusician.gif|uncommon|3_88|3|3_88|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/88bithmusician.gif|none|none|blue|none|none|none|3|2|2|Bith perceive sounds very well, making them excellent entertainers and musicians.|3|||||||
dark|battleofnaboo|character|89|Quarren, Smuggler|/battleofnaboo/dark/89quarrensmuggler.gif|uncommon|3_89|3|3_89|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/89quarrensmuggler.gif|none|none|blue|none|none|none|3|2|2|"Sometimes called ""squid heads,"" Quarren often work as pirates and smugglers."|3|||||||
dark|battleofnaboo|character|90|Toonbuck Toora, Senator|/battleofnaboo/dark/90toonbucktoorasenator.gif|uncommon|3_90|3|3_90|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/90toonbucktoorasenator.gif|none|none|none|none|green|none|3|2|5|"""Vote now Vote now!"" - Assembly"|3|||||||
dark|battleofnaboo|character|91|Aqualish, Galactic Senator|/battleofnaboo/dark/91aqualishgalacticsenator.gif|common|3_91|3|3_91|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/91aqualishgalacticsenator.gif|red|none|none|none|none|none|2|2|3|87QIC24W5|3|||||||
dark|battleofnaboo|character|92|Twi'lek Diplomat, Senator|/battleofnaboo/dark/92twilekdiplomatsenator.gif|common|3_92|3|3_92|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/92twilekdiplomatsenator.gif|none|none|none|none|green|none|2|2|4|mMany of the delegations to the galacticc senate have nemerous and assistants|3|||||||
dark|battleofnaboo|character|93|Weequay, Enforcer|/battleofnaboo/dark/93weequayenforcer.gif|common|3_93|3|3_93|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/93weequayenforcer.gif|none|none|none|none|green|none|3|2|4|Weequay on Tatooine are primitive warriors who work for Jabba the Hutt|3|||||||
dark|battleofnaboo|character|94|Nikto, Slave|/battleofnaboo/dark/94niktoslave.gif|common|3_94|3|3_94|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/94niktoslave.gif|none|none|none|none|green|none|3|2|4|Among the slave species Jabba brought to Tatooine are the Nikto.|3|||||||
dark|battleofnaboo|character|95|Pacithhip, Prospector|/battleofnaboo/dark/95pacithhipprospector.gif|common|3_95|3|3_95|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/95pacithhipprospector.gif|none|none|none|none|green|none|3|2|4|Pacithhip are dangerous fighters when cornered, attacking with their sharp tusks.|3|||||||
dark|battleofnaboo|character|96|Destroyer Droid, Vanguard Droid|/battleofnaboo/dark/96destroyerdroidvanguarddr.gif|common|3_96|3|3_96|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/96destroyerdroidvanguarddr.gif|red|none|none|none|none|none|2|3|3|Heavy-Hitting destroyer droids are elite and deadly combat machines.|3|||||||
dark|battleofnaboo|character|97|Destroyer Droid, MTT Infantry|/battleofnaboo/dark/97destroyerdroismttinfantry.gif|common|3_97|3|3_97|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/97destroyerdroismttinfantry.gif|none|none|blue|none|none|none|3|2|2|Destroyer droids have permanent weapons in place of hands.|3|||||||
dark|battleofnaboo|character|98|Sith Probe Droid, Remote Tracker|/battleofnaboo/dark/98sithprobedroidremotetrack.gif|common|3_98|3|3_98|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/98sithprobedroidremotetrack.gif|none|none|none|none|green|none|1|1|6|Darti Maul can control up to six of these droids with his wristhand comlink.|1|||||||
dark|battleofnaboo|character|99|Battle Droid: Pilot, Patrol Division|/battleofnaboo/dark/99battledroidpilotpatroldiv.gif|common|3_99|3|3_99|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/99battledroidpilotpatroldiv.gif|none|none|blue|none|none|none|2|1|4|Trade Federation battle droids can set down their weapons and operate machinary.|2|||||||
dark|battleofnaboo|character|100|Battle Droid: Security, Patrol Division|/battleofnaboo/dark/100battledroidsecuritypatro.gif|common|3_100|3|3_100|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/100battledroidsecuritypatro.gif|none|none|blue|none|none|none|2|1|4|Battle droids are utterly heartless in the performance of their duties.|2|||||||
dark|battleofnaboo|character|101|Battle Droid: Infantry, Patrol Division|/battleofnaboo/dark/101battledroidinfantrypatro.gif|common|3_101|3|3_101|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/101battledroidinfantrypatro.gif|none|none|blue|none|none|none|2|1|4|Battle droids are me footsoldiers of the Trade Federation Army.|2|||||||
dark|battleofnaboo|character|102|Battle Droid: Officer, Patrol Division|/battleofnaboo/dark/102battledroidofficerpatrol.gif|common|3_102|3|3_102|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/102battledroidofficerpatrol.gif|none|none|blue|none|none|none|2|1|4|All battle droids are controlled from a remote command source.|2|||||||
dark|battleofnaboo|character|103|Battle Droid: Pilot, Defense Division|/battleofnaboo/dark/103battledroidpilotdefense.gif|common|3_103|3|3_103|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/103battledroidpilotdefense.gif|none|none|none|none|green|none|2|1|3|Specialized droid operate the starships and vehicles of the Trade Federation.|2|||||||
dark|battleofnaboo|character|104|Battle Droid: Security, Defense Division|/battleofnaboo/dark/104battledroidsecuritydefe.gif|common|3_104|3|3_104|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/104battledroidsecuritydefe.gif|none|none|none|none|green|none|2|1|3|"""Halt!"" - battle droid"|2|||||||
dark|battleofnaboo|character|105|Battle Droid: Infantry, Defense Division|/battleofnaboo/dark/105battledroidinfantrydefe.gif|common|3_105|3|3_105|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/105battledroidinfantrydefe.gif|none|none|none|none|green|none|2|1|3|"""Roger Roger,"" - battle droid"|2|||||||
dark|battleofnaboo|character|106|Battle Droid: Officer, Defense Division|/battleofnaboo/dark/106battledroidofficerdefen.gif|common|3_106|3|3_106|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/106battledroidofficerdefen.gif|none|none|none|none|green|none|2|1|3|Sheer force of numbers overwhelms the enemies of the battle droid army.|2|||||||
dark|battleofnaboo|character|107|Neimoidian Advisor, Bureaucrat|/battleofnaboo/dark/107neimoidianadvisorbureau.gif|starter set|3_107|3|3_107|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/107neimoidianadvisorbureau.gif|red|none|none|none|none|none|1|2|5|"'The Senate is full of greedy, squabbling delegates"" - Senator Palpating"|1|||||||
dark|battleofnaboo|character|108|Darth Maul, Evil Sith Lord|/battleofnaboo/dark/108darthmaulevilsithlord.gif|starter set|3_108|3|3_108|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/108darthmaulevilsithlord.gif|red|white|blue|white|green|white|5|6|1|This will work to our advantage. Darth Sidious|3|||||||
dark|battleofnaboo|weapon|109|Darth Maul's Lightsaber|/battleofnaboo/dark/109darthmaulslightsaber.gif|rare|3_109|3|3_109|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/109darthmaulslightsaber.gif|none|orange|none|none|none|none|2||2|Darth Maul is a master of the esoteric and deadly art of the double-bladed lightsaber.||2|0|0|0|Darth Maul|none|
dark|battleofnaboo|weapon|110|Sith Lightsaber|/battleofnaboo/dark/110sithlightsaber.gif|rare|3_110|3|3_110|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/110sithlightsaber.gif|none|orange|none|none|none|none|1||2|Lightsabers can be powerful weapons after their users undergo extrnsive training.||1|0|1|0|Darth Maul or Darth sidious|na|
dark|battleofnaboo|weapon|111|Darth Maul's Electrobinoculars|/battleofnaboo/dark/111darthmaulselectrobinocul.gif|uncommon|3_111|3|3_111|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/111darthmaulselectrobinocul.gif|none|orange|none|none|none|none|1||3|The evil Sith Lord uses remote-controlled hunter-seeker droids to locate his prey.||1|0|1|0|Darth Maul or any Sith Probe Droid||
dark|battleofnaboo|weapon|112|Trade Federation Tank Laser Cannon|/battleofnaboo/dark/112tradefederationtanklaser.gif|uncommon|3_112|3|3_112|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/112tradefederationtanklaser.gif|none|orange|none|none|none|none|2||1|The primary armament of a Trade Federation tank is a turreted laser cannon.||1|0|2|0|Any Trade Federation Tank||
dark|battleofnaboo|weapon|113|Multi Troop Transport|/battleofnaboo/dark/113multitrooptransport.gif|uncommon|3_113|3|3_113|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/113multitrooptransport.gif|none|orange|none|none|none|none|2||1|The MTT has four laser cannons and an internal transport rack storing 112 battle droids.||1|1|2|0|Any destroyer droid|Any battle droid|
dark|battleofnaboo|weapon|114|STAP|/battleofnaboo/dark/114stap.gif|uncommon|3_114|3|3_114|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/114stap.gif|none|none|none|yellow|none|none|2||3|The Single Troop Aerial Platform is typically dispatched ahead of the main army as a scout||1|0|2|0|Any battele droid|0|
dark|battleofnaboo|weapon|115|Battle Droid Blaster Rifle|/battleofnaboo/dark/115battledroidblasterrifle.gif|common|3_115|3|3_115|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/115battledroidblasterrifle.gif|red|none|none|none|none|none|3||4|Battle droids are issued a specialized make of blaster rifle||1|4|4|1|lore|any battle droid or neimoidian|
dark|battleofnaboo|weapon|116|Blaster|/battleofnaboo/dark/116blaster.gif|common|3_116|3|3_116|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/116blaster.gif|none|orange|none|none|none|none|0||3|The most common sidearm is the high-energy laser beam weapon commonly called a blaster.||1|0|0|0|Any character|na|
dark|battleofnaboo|weapon|117|Blaster Rifle|/battleofnaboo/dark/117blasterrifle.gif|common|3_117|3|3_117|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/117blasterrifle.gif|none|orange|none|none|none|none|1||6|Blaster rifles have better long-range targeting because of their extendable stocks.||1|0|0|0|Any character|0|
dark|battleofnaboo|battle|118|A Thousand Terrible Things|/battleofnaboo/dark/118athousandterriblethings.gif|common|3_118|3|3_118|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/118athousandterriblethings.gif|none|none|none|yellow|none|none|0||4|"""If they find us, they will crush us, grind us into tiny pieces and blast us into oblinion!""-Ohi-Wan"||||2||Use with any battle droid||
dark|battleofnaboo|battle|119|Armored Assault|/battleofnaboo/dark/119armoredassault.gif|common|3_119|3|3_119|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/119armoredassault.gif|none|none|none|yellow|none|none|0||4|Trade Federation tanks have handholds so that battle droids can ride them.||||0||Use with any Trade Federation Tank and any battle droid. They fight together. If they lose this fight, only the battle droid is defeated.||
dark|battleofnaboo|battle|120|Death From Above|/battleofnaboo/dark/120deathfromabove.gif|common|3_120|3|3_120|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/120deathfromabove.gif|none|none|none|yellow|none|none|1||5|Landing craft have a double-wing design to provide stability during rapid atmospheric descents.||||3||Use with any character who is fighting on Naboo.||
dark|battleofnaboo|battle|121|Don't Spect A Werm Welcome|/battleofnaboo/dark/121dontspectawermwelcome.gif|common|3_121|3|3_121|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/121dontspectawermwelcome.gif|none|none|none|yellow|none|none|0||4|"""This has not been our day for warm welcomes"" - Obi Wan"||||4||Use with any character who is fighting at the Gungan Swamp||
dark|battleofnaboo|battle|122|I Will Make It Legal|/battleofnaboo/dark/122iwillmakeitlegal.gif|common|3_122|3|3_122|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/122iwillmakeitlegal.gif|none|none|none|yellow|none|none|0||4|"""My lord,is that legal1""-Nute Gunray"||||0||Use with Death Sidious and any Neimoidian. They fight together.If they lose this,only the Neimoidian is defeated.||
dark|battleofnaboo|battle|123|Not For A Sith|/battleofnaboo/dark/123notforasith.gif|rare|3_123|3|3_123|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/123notforasith.gif|none|none|none|none|none|none|0||5|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/123notforasith.gif||||2||https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/123notforasith.gif||
dark|battleofnaboo|battle|124|Now There Are Two Of Them|/battleofnaboo/dark/124nowtherearetwoofthem.gif|uncommon|3_124|3|3_124|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/124nowtherearetwoofthem.gif|none|none|none|yellow|none|none|0||4|"""This is getting out of hand."" - Nute Gunray"||||0||Use with Darth Sidious and Darth Maul. They fight together.||
dark|battleofnaboo|battle|125|Sith Force Push|/battleofnaboo/dark/125sithforcepush.gif|uncommon|3_125|3|3_125|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/125sithforcepush.gif|none|none|none|yellow|none|none|1||4|"""The chancellor should never have brought them into this. Kill the immediately."" - Darth Sidious"||||0||Use with Dartg Maul. If he is not using a weapon, then any weapon used by your opponent in this fight is ignored.||
dark|battleofnaboo|battle|126|The Phantom Menace|/battleofnaboo/dark/126thephantommenace.gif|uncommon|3_126|3|3_126|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/126thephantommenace.gif|none|none|none|yellow|none|none|0||4|"""I will see to it that in the Senate things stay as they are."" - Darth Sidious"||||0||Use with Darth Sidious. If he is defeated, return him (and his weapon, if any) to your hand. You don't lose any cards for his DAMAGE.||
dark|battleofnaboo|battle|127|They Win This Round|/battleofnaboo/dark/127theywinthisround.gif|common|3_127|3|3_127|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/127theywinthisround.gif|none|none|none|yellow|none|none|0||4|"""Put down your weapons."" - Queen Amidala"||||1||Use with any two destroyer droids. They fight together.||
dark|battleofnaboo|battle|128|We Are Sending All Troops|/battleofnaboo/dark/128wearesendingalltroops.gif|common|3_128|3|3_128|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/128wearesendingalltroops.gif|none|none|none|yellow|none|none|0||4|Activate the droids Daultay Dofine||||0||battle droids||
dark|battleofnaboo|effect|129|After Her!|/battleofnaboo/dark/129afterher.gif|Common|3_129|3||||||||||||||||||||
dark|battleofnaboo|effect|130|Da Dug Chaaa!|/battleofnaboo/dark/130dadugchaaa.gif|Uncommon|3_130|3||||||||||||||||||||
dark|battleofnaboo|effect|131|Sando Aqua Monster|/battleofnaboo/dark/131sandoaquamonster.gif|Common|3_131|3||||||||||||||||||||
dark|battleofnaboo|effect|132|They Will Not Stay Hidden For Long|/battleofnaboo/dark/132theywillnotstayhiddenfo.gif|Common|3_132|3||||||||||||||||||||
dark|battleofnaboo|effect|133|This Is Too Close!|/battleofnaboo/dark/133thisistooclose.gif|Uncommon|3_133|3||||||||||||||||||||
dark|battleofnaboo|location|134|Tatooine • Mos Espa|/battleofnaboo/dark/134tatooinemosespa.gif|Starter Set|3_134|3||||||||||||||||||||
dark|battleofnaboo|location|135|Coruscant • Capital City|/battleofnaboo/dark/135coruscantcapitalcity.gif|Starter Set|3_135|3||||||||||||||||||||
dark|battleofnaboo|location|136|Naboo • Theed Palace|/battleofnaboo/dark/136nabootheedpalace.gif|Starter Set|3_136|3||||||||||||||||||||
dark|battleofnaboo|starship|137|Droid Control Ship, Trade Federation Transport|/battleofnaboo/dark/137droidcontrolshiptradefed.gif|Uncommon|3_137|3||||||||||||||||||||
dark|battleofnaboo|starship|138|Sith Infiltrator, Starfighter|/battleofnaboo/dark/138sithinfiltratorstarfight.gif|Uncommon|3_138|3||||||||||||||||||||
dark|battleofnaboo|starship|139|Droid Starfighter|/battleofnaboo/dark/139droidstarfighter.gif|Common|3_139|3||||||||||||||||||||
dark|battleofnaboo|starship|140|Battleship, Trade Federation Transport|/battleofnaboo/dark/140battleshiptradefederatio.gif|Common|3_140|3||||||||||||||||||||
dark|battleofnaboo|foil|F10|Darth Maul, Dark Lord of the Sith|/missing_image.png|Ultra-Rare Foil|3_F10|3||||||||||||||||||||
dark|battleofnaboo|foil|F11|Aurra Sing, Mercenary|/missing_image.png|Ultra-Rare Foil|3_F11|3||||||||||||||||||||
dark|battleofnaboo|foil|F12|Nute Gunray, Neimoidian Despot|/missing_image.png|Super-Rare Foil|3_F12|3||||||||||||||||||||
dark|battleofnaboo|foil|F13|Destroyer Droid Squad, Guard Division|/missing_image.png|Super-Rare Foil|3_F13|3||||||||||||||||||||
dark|battleofnaboo|foil|F14|Trade Federation Tank, Guard Division|/missing_image.png|Super-Rare Foil|3_F14|3||||||||||||||||||||
dark|battleofnaboo|foil|F15|Battle Droid Squad, Guard Unit|/missing_image.png|Very Rare Foil|3_F15|3||||||||||||||||||||
dark|battleofnaboo|foil|F16|Trade Federation Tank, Patrol Division|/missing_image.png|Very Rare Foil|3_F16|3||||||||||||||||||||
dark|battleofnaboo|foil|F17|Darth Maul's Lightsaber|/missing_image.png|Very Rare Foil|3_F17|3||||||||||||||||||||
dark|battleofnaboo|foil|F18|Not For A Sith|/missing_image.png|Very Rare Foil|3_F18|3||||||||||||||||||||
light|battleofnaboo|character|1|Obi-Wan Kenobi, Jedi Knight|/battleofnaboo/light/1obiwankenobijediknight.gif|rare|3_1|3|3_1|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/1obiwankenobijediknight.gif|red|none|none|none|none|none|5|5|1|Adds power bonus when he is using Obi-Wan's Lightsaber|5|||||||
light|battleofnaboo|character|2|Qui-Gon Jinn, Jedi Ambassador|/battleofnaboo/light/2quigonjinnjediambassador.gif|rare|3_2|3|3_2|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/2quigonjinnjediambassador.gif|red|none|none|none|none|none|6|5|1|Deploys for if stacking with Qui-Gon Jinn, Jedi Master.|6|||||||
light|battleofnaboo|character|3|Jar Jar Binks, Bombad Gungan General|/battleofnaboo/light/3jarjarbinksbombadgungangen.gif|rare|3_3|3|3_3|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/3jarjarbinksbombadgungangen.gif|none|none|blue|none|none|none|4|2|3|Adds power bonus when he is fighting any tank|4|||||||
light|battleofnaboo|character|4|Anakin Skywalker, Padawan|/battleofnaboo/light/4anakinskywalkerpadawan.gif|rare|3_4|3|3_4|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/4anakinskywalkerpadawan.gif|none|none|blue|none|none|none|3|4|4|What will happen to me now1- Anakin|2|||||||
light|battleofnaboo|character|5|Padmé Naberrie, Amidala's Handmaiden|/battleofnaboo/light/5padmenaberrieamidalashandm.gif|rare|3_5|3|3_5|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/5padmenaberrieamidalashandm.gif|none|none|blue|none|none|none|3|2|5|"""I'm not sure what will happen"" - Padmé"|3|||||||
light|battleofnaboo|character|6|Captain Panaka, Veteran Leader|/battleofnaboo/light/6captainpanakaveteranleader.gif|rare|3_6|3|3_6|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/6captainpanakaveteranleader.gif|none|none|blue|none|none|none|3|3|2|"""Red group! Blue group! Everybody this way!""- Captin Panaka"|4|||||||
light|battleofnaboo|character|7|Mace Windu, Jedi Speaker|/battleofnaboo/light/7macewindujedispeaker.gif|rare|3_7|3|3_7|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/7macewindujedispeaker.gif|red|none|none|none|none|none|6|6|2|Deploys for if Voda, Jedi Master present.|6|||||||
light|battleofnaboo|character|8|Queen Amidala, Resolute Negotiator|/battleofnaboo/light/8queenamidalaresolutenegoti.gif|rare|3_8|3|3_8|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/8queenamidalaresolutenegoti.gif|none|none|none|none|white|none|2|3|6|"""I will not condone a course of action that will lead us to war."" - Queen Amidala"|2|||||||
light|battleofnaboo|character|9|Queen Amidala, Keeper of the Peace|/battleofnaboo/light/9queenamidalakeeperofthepea.gif|rare|3_9|3|3_9|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/9queenamidalakeeperofthepea.gif|none|none|none|none|green|none|2|3|6|"""I come before you in peace."" - Queen Amidala"|2|||||||
light|battleofnaboo|character|10|Yoda, Jedi Elder|/battleofnaboo/light/10yodajedielder.gif|rare|3_10|3|3_10|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/10yodajedielder.gif|none|none|blue|none|none|none|4|4|5|Deploys for if Mace Windu, Jedi Master is present.|4|||||||
light|battleofnaboo|character|11|R2-D2, The Queen's Hero|/battleofnaboo/light/11r2d2thequeenshero.gif|rare|3_11|3|3_11|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/11r2d2thequeenshero.gif|none|none|none|none|green|none|2|0|6|"""That little droid did it! He bypassed the main power drive."" - Ric Olie"|1|||||||
light|battleofnaboo|character|12|Boss Nass, Gungan Chief|/battleofnaboo/light/12bossnassgunganchief.gif|uncommon|3_12|3|3_12|https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/12bossnassgunganchief.gif|white|white|white|white|white|white|3|3|1|Yousa all bombad Boss Nass|4|||||||
